code	product_name_de	quantity	categories_tags	ingredients_text_de
4061458144407	Röllchen aus Räucherlachszubereitung	73g		MICHEN AUS RÄUCHERLACHSZUBEREITUNG GEFULLT MIT MEERRETTICH-FRISCHKÄSE-CREME UTATEN 583 % Meerrettich-Frischkäsecreme [42,6 % Frischkäse'; (Milch, Salz, Starterkulturen, mikrobielle Labaustauschstoffe), 8,2% Meerrettichpüree) (5,7 % Meerrettich', Weinessig, ganz gehärtetes Rapsól, Salz, Säuerungsmittel: Citronensäure; Verdickungsmittel: Guarkernmehl, Xanthan; Konservierungsstoff: Natrium - metabisulfit), Sonnenblumenöl, Verdickungsmittel: Acetyliertes Distärkephosphat; Wasser, Sauerungsmittel Citronensäure; Zucker, Salz, Konservierungsstff: Kalium - sorbat; Emulgator: Diphosphate; Säureregulator. Natriumcarbonate; ganz gehärtetes Rapsöll, 41,7% Räucherlachszubereitung [39,6 % Lachs';, Salz, Branntweinessig, Rauch (Buche, Eiche, Tanne). ';Bezogen auf das Gesamtprodukt. Kann Spuren von Gluten, Ei, Soja, Nüssen, Sellerie und Senfenthalten. Lachs (Salmo salar) aus Aquakultur in Norwegen. Unter Schutzatmosphäre verpadkt. rennt man 73ge QATC Für mehr Herkunits - informationen bitte den auf der Vorderseite stehenden ALDITransparenz Code im Internet unter
4061458228763	Cheese Chicken Burger	225 g	en:meals,en:sandwiches,en:cheeseburgers,en:hamburgers,en:chicken-hamburgers	"_Sesamweizenbrötchen_ 40 % (_Weizenmehl_, Trinkwasser, Zucker, Hefe, Rapsöl, _Sesam_ 2%, Speisesalz, Emulgator: Mono - und Diacetylweinsäureester von Mono - und Diglyceriden von Speisefettsäuren; Stabilisator: Calciumsulfat), 
Hähnchenbrustfleischfrikadelle mit Flüssigwürzung 33% (Hähnchenbrustfleisch z.T. fein zerkleinert 87%, Trinkwasser, _Weizenmehl_, Säureregulator: Kaliumlactat, Kaliumacetat; Rapsöl, jodiertes Speisesalz (Speisesalz, Kaliumjodat), _Weizenstärke_, Gewürzextrakt: Pfeffer), 
_Schmelzkäsezubereitung_ nach &quot;Chester Art&quot; 13% (_Käse_ 75% (50% _Chester_, _Schnittkäse_, _Mozzarella_), Trinkwasser, _Butter_, _Milcheiweiß_, Schmelzsalze: Polyphosphate, Natriumphosphate; _Magermilchpulver_, Speisesalz, Farbstoffe: Paprikaextrakt, Carotin), 
_Senf_-Ketchup-Sauce 9% (eingelegte Gurken 31% (Gurken, Trinkwasser, Branntweinessig, Zucker, Speisesalz), Rohrzucker, Zwiebeln, Trinkwasser, Tomatenmark 8%, _Senf_ 8% (Trinkwasser, _Senfsaaten_, Branntweinessig, Meersalz, Gewürze (Estragon, Kurkuma, Lorbeerblätter, Nelken), Kräuter), Röstzwiebeln (Zwiebeln, Sonnenblumenöl), Branntweinessig, modifizierte Stärke, Speisesalz, Verdickungsmittel: Xanthan; Gewürze (Chili, Pastinake, Zwiebel, Kurkuma, Ingwer, Knoblauch, Muskatnuss, Koriander, Pfeffer weiß, Nelken), Dextrose, Gewürzextrakt: Paprika; Liebstöckel), Ketchup 5 % (Trinkwasser, Rohrzucker, Tomatenmark 16%, Branntweinessig, modifizierte Stärke, Speisesalz, Verdickungsmittel: Xanthan; Gewürze (Paprika edelsüß, Chili, Ingwer, Muskatnuss, Nelken), Säuerungsmittel: Citronensäure)"
2832575001841		1pcs		
4099200410937	Flirt Schorle Apfel	1.5l		
4056489483076	Rehgulasch	1pcs		
4061458160933	Antipastisalat - Hirtenkäse Kirschpaprika	150 g	en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,de:antipasti,de:käsezubereitung	
4061458206891	Schottischer Räucherlachs	109g		
4061461001094	Grill-Chutney - Karamellisierte Zwiebel	190 g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:spreads,en:plant-based-spreads,en:vegetables-based-foods,en:onions-and-their-products,en:onion-chutneys	
4061461912406	Feigen Chutney	1pcs		
4061463926227	Wildlachsfilet in Blätterteig	300 g	en:frozen-foods,en:meals,en:puff-pastry-meals	
4047247423762	Matjesfilets	225 g	en:seafood,en:fishes,en:fish-fillets,de:matjesfilets	89 % Matjesfilets nordische Art (Heringsfilets, Salz, Säureregulatoren: Kali - umlactat, Natriumacetate; Zwiebelextrakt, Säuerungsmittel: Citronensäure), Zwiebeln, 2 % Kräuter (Petersilie, Dill, Schnittlauch), Rapsöl, Branntweinessig, Säuerungsmittel: Citronensäure, Weinsäure (L+).
4061462228834	Chicken Nugget Salsa	400g		
22130594	Spundekäs Aldi		en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses	
4088600094793				
4061461976538	Bayerische Mini-Frikadellen	200g		
4061458241786	Weihnachts-Clementinen im Jutesack	1,5 kg	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:fruits,en:citrus,en:fresh-fruits,en:mandarin-oranges,en:clementines,en:fresh-clementines	
4061462633911	Aromatisiertes Würzöl aus nativem Olivenöl Extra - Zitrone	250 ml		
4061461903169	Das Rustikale - Saaten	500 g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:sliced-breads	Weizenmehl, Natursauerteig (Wasser, Roggenvollkornmehl, Roggenmehl, Weizenmehl, Leinsamen, Salz, Rapsöl, Hefe, Invertzuckersirup, Emulgator Mono - und Diglyceride von Speisefettsäuren, Säureregulator: Natriumacetate
4061458119863		10pcs		
4061462001536	Öl - Walnussöl	250ml	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fats,en:nuts-and-their-products,en:vegetable-fats,en:vegetable-oils,en:nut-oils,en:walnut-oils	
2186764008280	Entenbrustfilet	1414g		
22133830	Lübecker Edel Marzipan	125g	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:chocolate-candies	Zucker,Mandel,Wasser,E322,E1103,Kakaobutter,Kakaopaste
4061458290852	Bowl Topping	75 g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:condiments,en:spices,en:spice-mix	
4061461925536	Lebensmittelfarben (grün, rot, blau, gelb)	1pcs		
4099200063140			en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:chocolate-biscuits,en:milk-chocolate-biscuits	
4061458276627	BBQ Sauce mit buntem Pfeffer	1pcs		
4061458136594		1pcs		
4061462933936	Bio-Cashewkerne, geröstet + gesalzen	125 g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:nuts-and-their-products,en:nuts,en:cashew-nuts	Cashewkerne, Salz, Sonnenblumenöl
4061458188081		400 g	en:meats-and-their-products,en:meats,en:poultries,en:turkey-and-its-products,en:turkeys	
4061458132237	Orangen-Sahne-Meerrettich	135g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:condiments,en:culinary-plants,en:grated-horseradish	Wasser, Rapsöl, Meerrettich (14 %), Sahne (14%), Orangen (12 %), Zucker, Branntweinessig, Invertzuckersirup, Glukosesirup, Salz, Milcheiweiß, modifizierte Stärke, Süßmolkenpulver, Magermilchpulver, Säuerungsmittel: Citronensäure, Ascorbinsäure; Zitronensaftkonzentrat, Karottensaftkonzentrat, Farbstoffe: Paprikaextrakt, Beta-Carotin; Stabilisatoren: Guarkernmehl, Xanthan, Johannisbrotkernmehl, Pektin, Agar-Agar; Antioxidationsmittel: Natriummetabisulfit; Aroma.
4061458132213	Preiselbeer-Sahne-Meerrettich	135g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:condiments,en:culinary-plants,en:grated-horseradish	Rapsöl, Meerrettich (17 %), Sahne (15 %), Zucker, Wasser, Preiselbeeren (9 %), Invertzuckersirup, Branntweinessig, Salz, Milcheiweiß, modifizierte Stärke, Süßmolkenpulver, Magermilchpulver, Säuerungsmittel: Citronensäure, Ascorbinsäure; schwarzes Karottensaftkonzentrat, Stabilisatoren: Guarkernmehl, Xanthan, Johannisbrotkernmehl, Pektin, Agar-Agar; Antioxidationsmittel: Natriummetabisulfit; Aroma.
4061458138710	Grünkohlpfanne	600g		
2009010072562	Spitzpaprika	300g		
4061458127332	Butter-Mandel-Stollen			
4061458150750	Pasta-Sauce - Toscana	400 ml	en:condiments,en:sauces,en:pasta-sauces,en:tomato-sauces	
4061458079815	Bio-Mandelmus - Weiß	180 g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:spreads,en:nuts-and-their-products,en:plant-based-spreads,en:oilseed-purees,en:nut-butters,en:almond-butters,en:white-almond-purees,de:bio-mandelmus	
23122192	Pesto alla Genovese	190g	en:condiments,en:sauces,en:pestos,en:red-pestos,en:groceries	
29008810	Einfach Gut Essen	500g	en:meals	Kartoffeln, Wasser, Schweinefleisch, Karotten, Milch, Zwiebeln, Tomaten, Weizenmehl, Butter, Salz, Porree, Kartoffelstärke, Zucker, Gewürze, Glukosesirup, Senfsaat, Branntweinessig, Knoblauch, Wachholder - beeren, Lorbeerblätter, Rapsöl, Antioxidationsmittel: Natriumhydrogensulfit; Kaliumjodat.
4061458133111	Hähnchen Flügel	550g		
4047247434621	Griechischer Hirtenkäse	1pcs		
4061463736314	Kichererbsen-Kokos-Topf	400g	en:frozen-foods,en:meals,en:rice-dishes,en:frozen-ready-made-meals	30% Curry-Kokos-Sauce (26 % Kokosmilch (Kokosnussextrakt, Wasser), Rapsöl, 0,8% Curry, Stärke, Salz, Zucker, Knoblauchpüree), 25 % gegarter Vollkornreis (Wasser, Vollkornreis), 15% veganes Hähnchenfleisch auf Basis von Weizen - und Erbsenprotein (Wasser, pflanzliches Eiweiß (Weizengluten, Erbse), Sonnenblumenöl, Verdickungsmittel: Methylcellulose, verarbeitete Euchema-Algen, Konjak; Weizenmehl, natürliches Aroma (Gluten), Essig, Gewürze, Kartoffelstärke, Antioxidationsmittel: Ascorbinsäure), 15% Brokkoli, 12 % Kichererbsen, Zwiebeln.
4061458051644	Waschmaschinen Pfleger	250ml		
29081493	Gouda	200 g	en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:uncooked-pressed-cheeses,en:cheeses-of-the-netherlands,en:gouda	Pasteurisierte _Kuhmilch_, Speisesalz, Käsereikulturen (enthalten _Milch_), tierisches Lab, Konservierungsstoff: Natriumnitrat; Farbstoff: Annatto.
4337256440172	H-Schlag Sahne	200g		
4061464009530	Flammkuchen	1pcs		
4061463580337		1pcs		
2308088002083		1pcs		
4061458223522	Bio-Tee - Lovely Berry	45g (20 x 2,25g)	en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:teas,en:herbal-teas,en:flavored-teas,en:fruit-teas,de:bio-tees	Äpfel, Hibiskus, süße Brombeerblätter, Hagebutten, Orangenschalen, natürliches Himbeeraroma, Himbeeren.
4061461483296	Bio-Mandeldrink gesüßt & geröstet	1 l	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:dairy-substitutes,en:nuts-and-their-products,en:plant-based-beverages,en:milk-substitutes,en:plant-milks,en:nut-milks,en:almond-milks	Wasser, Rohrzucker, Mandeln (2,3 %), Meersalz, Säureregulator: Calciumcitrate; Stabilisator: Gellan
4088600017280			en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:rices,en:long-grain-rices	
4061458016148	Salami	1pcs	en:meats-and-their-products,en:meats,en:prepared-meats,en:cured-sausages,en:salami	Schweinefleisch', Rindfleisch', Speisesalz, Dextrose, Gewürze (Senfkörner gemahlen, schwarzer Pfeffer, weißer Pfeffer, Knoblauch, Chili, Anis, Koriander, Paprika, Kümmel), Antioxidationsmittel: Natriumascorbat, Konservierungsstoff: atriumnitrit, Reifekulturen, Buchenholzrauch. Kann Spuren von Haselnüssen, Mandeln, Walnüssen und Milch enthalten. &quot;QS-Ware 100 q Salami werden aus 108 g Schweinefleisch und 20 g Rindfleisch hergestellt. Zutaten: 97 % Salami&quot; salz, Dextrose, Gewürze fer, weißer Pfeffer, Knob mel), Antioxidationsmit Natriumnitrit, Reifekult mantelung (67 % schw Kann Spuren von Has Milch enthalten. &quot;10 fleisch und 20 g Rindfle
4047247212342				
4061458252805		1,5 L	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:carbonated-drinks,en:fruit-based-beverages,en:artificially-sweetened-beverages,en:sodas,en:diet-beverages,en:fruit-sodas,en:diet-sodas,en:lemon-soft-drinks,en:light-fruit-sodas,en:light-lemon-soft-drinks	
4061463829795	Bio-Schinkenfleischwurst, geräuchert	200g	en:meats-and-their-products,en:meats,en:prepared-meats,en:sausages,de:fleischwurst	Schweinefleisch (85%), Trinkwasser, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Gewürze (Zwiebel, Pfeffer, Ingwer, Liebstöckel), Gewürzextrakt (Muskat), Dextrose, Stabilisator: Natriumcitrate; Antioxidationsmittel: Ascorbinsäure; Konservierungsstoff: Natriumnitrit; Schweinedarm, Buchenholzrauch.
4061458005104	Bio-Koriander, gemahlen	65g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:condiments,en:culinary-plants,en:aromatic-plants,en:dried-products,en:spices,en:aromatic-herbs,en:dried-plant-based-foods,en:ground-dried-aromatic-plants,en:coriander-products,en:coriander-leaves,en:ground-coriander-leaves	Koriander*.
4047247267106	Weingummi	350g		
4088600300283				
4088700162187				
4088600023618				
4061458079822	Bio-Mandelmus - Braun	180 g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:spreads,en:nuts-and-their-products,en:plant-based-spreads,en:oilseed-purees,en:nut-butters,en:almond-butters,en:whole-almond-purees	100% geröstete _Mandeln_.
40885063	Flirt Zero Himbeere	1,5l		
42213093	Flirt Orange Zero - Orangenlimonade	1,5 L	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:carbonated-drinks,en:fruit-based-beverages,en:artificially-sweetened-beverages,en:sodas,en:diet-beverages,en:fruit-sodas,en:diet-sodas,en:orange-soft-drinks,en:light-fruit-sodas,en:light-orange-soft-drinks	Wasser, Orangensaft aus Orangensaftkonzentrat (3 %), Kohlensäure, Säuerungsmittel: Citronensäure; Süßungsmittel: Cyclamat, Acesulfam K und Aspartam; konzentrierter Citrusextrakt, natürliches Orangenaroma mit anderen natürlichen Aromen, Antioxidationsmittel: Ascorbinsäure; Stabilisator: Guarkernmehl; Farbstoff: Carotin.
4047247421485	Küchenfertiges Schweine-Gyros	500g	en:meats-and-their-products,en:meats,en:pork	Schweinefleisch (80 %), Zwiebeln (15 %), Rapsöl, Speisesalz, Gewürze, Dextrose, Gewürzextrakte.
4061461604684		125g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:bakery-products,en:german-bakery-products,de:aachener-printen	
29031542		100g	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates	
4061461433680		110 g		
4056489427360		70 g		
4047247098045		1pcs		
4099200414423	Sonnenblumenöl Bellasan	1l	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fats,en:vegetable-fats,en:vegetable-oils,en:sunflower-seeds-and-their-products,en:sunflower-oils	
4061463830050	Bio-Leberwurst	100g	en:meats-and-their-products,en:meats,en:prepared-meats,en:sausages,en:liver-sausages	
401080001930				
4061462930539	Dominosteine premium	1pcs		
4061462127328	Schoko Waffelstäbchen 150g	1pcs		
4061461944117	Gummihandschuhe	100pcs		
29048632	GutBio Knusper-Nuss-Müsli	500 g	de:müsli	
4061462037900	Gemüse-Maultaschen	6pcs	en:plant-based-foods-and-beverages,en:plant-based-foods,en:meals,en:vegetable-based-foods-and-beverages,en:pasta-dishes,en:pastas,en:german-pasta,de:maultaschen,de:schwäbische-maultaschen	Gemüse 31% (Karotten 11%, Spinat 7%, Erbsen 5%, Brokkoli 3,5%, Kartoffeln 3,5%, Zwiebeln 1%), Hartweizengrieß, Vollei, Brot (Weizenmehl, Trinkwasser, Speisesalz, Hefe), Trinkwasser, Weizenstärke, Meersalz, Säuerungsmittel (Milchsäure), Gewürze (Pfeffer, Macis, Knoblauch, Curcuma), Maltodextrin, Rohrzucker, Gemüsepulver (Pastinaken, Zwiebeln, Tomaten), Karamellzucker, Sonnenblumenöl
4061458156363	Bio-Mohn	1pcs		
4061458025201	Bio-Bratwurst vom Schwein	240g	en:meats-and-their-products,en:meats,en:prepared-meats,en:sausages,en:bratwurst,en:fried-sausage	Bio-Schweinefleisch&quot; (98 %), Meersalz, Gewürze&quot;, Dextrose&quot;, Antioxidationsmittel: Ascorbin - säure; Kräuter&quot;, Naturdarm (Schaf). aus kontrolliert biologischer Landwirtschaft.
4061458265492	Veggie-Frikadellen mit Ketchup-Dip	165 g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:meals,en:meat-alternatives,en:meat-analogues	"Vegetarische Frikadellen auf Basis von Weizenprotein 88 9% [Trinkwasser, texturiertes Weizenprotein 18% (Weizenprotein 75 %, Weizenmehl), Rapsöl, Weizenmehl, Zwiebeln, Hühnerei-Eiweiß, Aromen, jodiertes Speisesalz (Speisesalz, Kaliumiodat), Gewürze, Senfsaat, Branntweinessig. Gewürzextrakte, Dextrose, Hefe]

Ketchup-Dip 12 % (Tomatenmark 42%, Trinkwasser, Zucker, Branntweinesig, modifizierte Stärke, Speisesalz, Gewürze, Säuerungsmittel: Citronensäure)."
4099200015828	Grissotti, sesam	200 g	en:snacks,de:apérogebäck	"Weizenmehl
Sesam
Sonnenblumenöl
Hefe
Kochsalz
Weizenmalzmehl"
4061458268967	Salat-Menü: Pasta-Salat mit Garnelen			
4061458091473	Griechische Antipasti - Gegrillte Champignons	280g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:pickles,en:vegetables-based-foods,en:mushrooms-and-their-products,en:mushrooms,en:champignon-mushrooms,de:gegrillte-champignons	
4061458009973	Chili sin Carne	800g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:meats-and-their-products,en:meals,en:meals-with-meat,en:plant-based-meals,en:chili-con-carne,en:chili-sin-carne	Wasser, 29 % rote Bohnen, 5,5 % Mais, 5 % Paprika, 4 % Zwiebeln, Tomaten, 3% texturiertes _Sojaprotein_, Tomatenmark, Rapsöl, Salz, Gewürze, Zucker, modifizierte Stärke, Verdickungsmittel: Guarkernmehl; _Weizenmehl_.
29061211	Einfach Regional	12pcs	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:fruits,en:apples	Äpfel, Elstar.
4061461002572	Cannelloni	250g		
4061458133654	Gänsebrust Filet	1pcs		
4061463188755	Weihnachts Schoko Glöckchen	100g		
4061463188793	Weihnachtsmännchen Schoko	100g		
4047247286435	Vanilleschote	2pcs		
4061458109635		250g		
29044825			en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:chocolate-molds	
2203518005064	Parmesan	1pcs		
4088600397245				
2144991013514	Lammfilet	4666g		
4006922004658	Hi Protein Hering	160g		
2206845002041	Allgäuer Torta Gewürzblüte	1pcs		
2144993010733	Aldi Goumet Finest Cusine Neuseeländisches Lammfilets	370g		
4026767005757	Aldi	3pcs		
4061458275033	Jalapeños Hot & Sweet	1pcs		
4047247533201	Milchmäuse Duo-Creme Limited Aldition - Edbeere			
4061458245050	Speisemöhren	2kg		
4099200874494				
4061458063937		4pcs		
4061462495441				
22118790	Riesen Schoko Küsse Aldi (Choceur)	12 Stück, 300 g	en:snacks,en:sweet-snacks,en:confectioneries	@@Schokoladen-Schaumküsse Zutaten: Glukose-Fruktose-Sirup, Schokolade 24% (Zucker, Kakaomasse, Kakaobutter, Vollmilchpulver, magerer Kakao, Emulgator Lecithine (Soja), Vanilleextrakt), Waffel (Weizenmehl, Zucker, Weizensürke, Palmfett, Sahnepulver, Emulgator Lecithine (Soja), Backtriebmittel Natriumhydrogencarbonat, Salz, Aroma), Feucht - haltemittel Sorbitsirup, Hühnerei-TrockeneiweiBl Aroma. Kann auch Anteile von Haselnuss, Mandel und anderen Nüssen enthalten.
23003637	Apfelmus	1pcs		
4047247101882	Petersilie, getrocknet	1pcs		
4061458019842	Essig	1pcs	en:essige	
4075400062916				
4061461541088				
4088600320595				
4047247289825	Griechisches natives Olivenöl extra	1500ml		
29061150	Kartoffeln	1kg		
4088600146454				
4388844215436	Eier	6pcs		
26044408		1pcs	en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:canned-foods,en:fruits-and-vegetables-based-foods,en:legumes,en:seeds,en:canned-plant-based-foods,en:legume-seeds,en:meals,en:vegetables-based-foods,en:canned-vegetables,en:pulses,en:lentils,en:canned-meals,en:prepared-lentils	
4061462226694	Griechische Antipasti	280g		
4061458132206	Raspel-Schokolade weiß	100g		
4088500784503	Fraicho Käse	1pcs		
4061458088114	gourmet dessert	1pcs		
4061461905866	Heringsfilet Gourmet Rotwein	200g		
42142355		0.5l		
4061458244688	Möhren	1 kg	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:carrots	
4047247529747	feta-salami	1pcs		
29013340	Schwarze Bohnen	400g		
4047247429269	Mortadella Paprika	1pcs		
2009010018553	schwarze Johannisbeeren	1pcs	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:fruits,en:berries	
4061463653611	Haxenfleisch in Aspik	400g	en:meats-and-their-products,en:meats,en:prepared-meats	
4061458058643	Rösti-Toast mit Schinken und Schmelzkäse	400g		
4002971243802	High Protein Pudding - Vanilla	200g	en:desserts,en:puddings	Entrahmte _MILCH_, _MILCHEIWEIß_ 8,5%, _SAHNE_, modifizierte Stärke, Laktose, Verdickungsmittel (Carrageen, E466), färbendes Pflanzenkonzentrat (Saflorkonzentrat), Süßungsmittel (E 950 Sucralose), natürliches Vanillearoma, natürliches Aroma.
4061458209915	izetea	400ml	en:eistees,en:getranke,en:pfirsicheistees	Aufguss aus Schwarztee (91%) (natürliches Mineralwasser, schwarztee), Zucker,  Pfirsichsaff aus Pfirsichsaftkonzentrat (1%), Säurungsmittel Citronensäure, Säureregulator, Natriumcitrate, natürliches Aroma
